"","geocode","reference_month","forecast_months_ahead","temp_med","umid_med","precip_tot"
"360",3550308,2014-12-01,6,19.5082336296555,80.1549692386663,3.36e-05
"361",3550308,2015-01-01,1,24.1637622475142,80.1267870479259,9.24e-05
"362",3550308,2015-01-01,2,23.6839598151919,82.1798009414893,9.19e-05
"363",3550308,2015-01-01,3,22.6252749710837,82.646028680992,6.85e-05
"364",3550308,2015-01-01,4,21.234227046038,81.1592702099116,3.85e-05
"365",3550308,2015-01-01,5,19.5017354937856,78.8569940230744,2.96e-05
"366",3550308,2015-01-01,6,17.5562759924412,78.2429818534673,2.63e-05
"367",3550308,2015-02-01,1,23.6896507708168,83.0010745709021,0.0001044
"368",3550308,2015-02-01,2,22.8319190195402,82.5742495046607,7.2e-05
"369",3550308,2015-02-01,3,21.4176492634089,80.7721971548661,4.02e-05
"370",3550308,2015-02-01,4,19.6350688228804,79.0292042288113,3.14e-05
"371",3550308,2015-02-01,5,17.8339425350596,78.2648933164613,2.89e-05
"372",3550308,2015-02-01,6,17.1435526627967,76.70280398311,2.15e-05
"373",3550308,2015-03-01,1,22.6990019147559,82.3171397851221,5.37e-05
"374",3550308,2015-03-01,2,21.1542797847557,81.7506266197997,4.2e-05
"375",3550308,2015-03-01,3,19.8302177132065,79.4013620740858,3.27e-05
"376",3550308,2015-03-01,4,18.0951599373336,78.5883154613911,2.83e-05
"377",3550308,2015-03-01,5,17.5176062072259,77.3174991562927,2.15e-05
"378",3550308,2015-03-01,6,18.6247164553225,74.0293273490523,2.38e-05
"379",3550308,2015-04-01,1,20.7508285929372,81.2515836400438,3.47e-05
"380",3550308,2015-04-01,2,19.2469587052266,81.7359589090805,3.38e-05
"381",3550308,2015-04-01,3,17.6170069178395,81.2254162525253,4e-05
"382",3550308,2015-04-01,4,17.5235742631444,79.6194767959242,2.91e-05
"383",3550308,2015-04-01,5,18.2575661868871,76.5186360656539,3.42e-05
"384",3550308,2015-04-01,6,19.6610336555649,77.5743001925631,4.68e-05
"385",3550308,2015-05-01,1,19.0014947113286,82.5305669403265,4.03e-05
"386",3550308,2015-05-01,2,18.1308350462154,80.8389601398385,3.23e-05
"387",3550308,2015-05-01,3,17.4134874668541,78.9612998091598,2.73e-05
"388",3550308,2015-05-01,4,17.8038533063157,78.2155342216245,4.28e-05
"389",3550308,2015-05-01,5,19.3982618570464,78.0449969115673,5.28e-05
"390",3550308,2015-05-01,6,21.039027112028,80.1159387982579,6.6e-05
"391",3550308,2015-06-01,1,18.302996184828,80.80758789726,1.55e-05
"392",3550308,2015-06-01,2,17.4349113554046,79.5534824370033,2.82e-05
"393",3550308,2015-06-01,3,17.9526445907393,77.1206764918139,3.16e-05
"394",3550308,2015-06-01,4,19.5429231170897,78.1283695588334,4.93e-05
"395",3550308,2015-06-01,5,20.4746546536872,82.0960800386143,8.16e-05
"396",3550308,2015-06-01,6,22.0505958675367,81.3927278115202,6.49e-05
"397",3550308,2015-07-01,1,17.4385800754343,82.837387722148,5.05e-05
"398",3550308,2015-07-01,2,18.2672285794569,77.8604719366924,3.12e-05
"399",3550308,2015-07-01,3,19.1873241745357,78.4978859351193,5.1e-05
"400",3550308,2015-07-01,4,20.238686862537,81.7022909520766,7e-05
"401",3550308,2015-07-01,5,22.4985090635874,81.1878204331463,6.52e-05
"402",3550308,2015-07-01,6,22.8559441263455,82.4086147084992,8.18e-05
"403",3550308,2015-08-01,1,18.9291978110306,74.6350523327245,1.28e-05
"404",3550308,2015-08-01,2,19.9151722475615,75.3191905151427,3.86e-05
"405",3550308,2015-08-01,3,20.6657700033507,79.983129387375,6.81e-05
"406",3550308,2015-08-01,4,22.0696406083882,81.143304668264,6.74e-05
"407",3550308,2015-08-01,5,23.0003209719005,82.6362377620187,8.34e-05
"408",3550308,2015-08-01,6,23.6624533221456,82.0425826177408,8.11e-05
"409",3550308,2015-09-01,1,18.9430901658209,79.4466493229602,5.4e-05
"410",3550308,2015-09-01,2,20.4857903952202,80.2276562856675,6.6e-05
"411",3550308,2015-09-01,3,21.9153569535229,81.2126457586379,6.34e-05
"412",3550308,2015-09-01,4,22.8616051454756,82.104075615853,7.17e-05
"413",3550308,2015-09-01,5,23.281469144201,82.2137325804,8.32e-05
"414",3550308,2015-09-01,6,23.5991486896724,83.126060784057,7.62e-05
"415",3550308,2015-10-01,1,20.8328433773647,79.1403528636197,6.19e-05
"416",3550308,2015-10-01,2,22.2796365369982,80.0032025736464,5.86e-05
"417",3550308,2015-10-01,3,22.8909920471971,82.0350322921635,8.12e-05
"418",3550308,2015-10-01,4,23.4780088811514,83.1523275956541,8.87e-05
"419",3550308,2015-10-01,5,23.4333508707096,82.4795546976462,7.76e-05
"420",3550308,2015-10-01,6,22.809840980486,82.5596150854847,5.86e-05
"421",3550308,2015-11-01,1,22.0532467294441,82.9940187796762,8.32e-05
"422",3550308,2015-11-01,2,22.6748072322831,83.1042332984604,8.53e-05
"423",3550308,2015-11-01,3,23.476507000424,81.9774946794597,9.02e-05
"424",3550308,2015-11-01,4,23.2120049687593,83.2911552689324,8.42e-05
"425",3550308,2015-11-01,5,22.7168708355857,82.8075536329239,5.98e-05
"426",3550308,2015-11-01,6,21.4595047701571,80.9100049667704,3.84e-05
"427",3550308,2015-12-01,1,23.109269536203,84.3684161188366,8.37e-05
"428",3550308,2015-12-01,2,23.5861726113936,83.0041938572197,9.34e-05
"429",3550308,2015-12-01,3,23.6420921724712,83.5494899085389,8.76e-05
"430",3550308,2015-12-01,4,22.5608046266443,83.0101888376033,6.04e-05
"431",3550308,2015-12-01,5,21.0503545773016,81.9286634873875,4.37e-05
"432",3550308,2015-12-01,6,19.4525973688772,80.4103626957992,3.87e-05
"433",3550308,2016-01-01,1,22.9513635259713,83.1221145400366,8.05e-05
"434",3550308,2016-01-01,2,23.6310774650657,83.6384811209573,8.43e-05
"435",3550308,2016-01-01,3,22.9133284999714,83.7642377685328,6.42e-05
"436",3550308,2016-01-01,4,21.1600329821561,81.8468171055029,4.3e-05
"437",3550308,2016-01-01,5,19.3939988247769,79.8891083626077,3.35e-05
"438",3550308,2016-01-01,6,18.0596334447148,79.07972435702,2.7e-05
"439",3550308,2016-02-01,1,23.9331492623529,82.1616518044926,6.99e-05
"440",3550308,2016-02-01,2,23.0622525859492,83.1462933068627,6.62e-05
"441",3550308,2016-02-01,3,21.3708290541065,82.5303274478974,4.46e-05
"442",3550308,2016-02-01,4,19.4573764602941,80.3396623420374,3.25e-05
"443",3550308,2016-02-01,5,18.1045161768161,79.4708884516913,2.73e-05
"444",3550308,2016-02-01,6,17.6696465535462,76.5162365384277,1.93e-05
"445",3550308,2016-03-01,1,22.9985899704614,84.5583896103481,8.35e-05
"446",3550308,2016-03-01,2,21.6845846258846,82.3637039589289,4.26e-05
"447",3550308,2016-03-01,3,19.7749259368432,80.4179308733605,3.41e-05
"448",3550308,2016-03-01,4,18.0773070160727,78.9413030683163,2.67e-05
"449",3550308,2016-03-01,5,17.7866278659762,77.5702348035165,1.99e-05
"450",3550308,2016-03-01,6,18.5738337449939,74.4719339092672,2.04e-05
"451",3550308,2016-04-01,1,22.5351733884467,81.3115790855064,2.6e-05
"452",3550308,2016-04-01,2,20.0643164521613,79.5597241882642,3.35e-05
"453",3550308,2016-04-01,3,18.13765748864,78.2348973182579,2.15e-05
"454",3550308,2016-04-01,4,17.7177422122182,75.1618849387719,1.83e-05
"455",3550308,2016-04-01,5,18.5106212607643,74.2944717091684,2.69e-05
"456",3550308,2016-04-01,6,19.8916024190596,74.4372559800227,3.67e-05
"457",3550308,2016-05-01,1,19.3973491020883,78.387446292771,2.87e-05
"458",3550308,2016-05-01,2,18.3734736547797,77.9908356709493,2.22e-05
"459",3550308,2016-05-01,3,17.7867728214532,75.5135054158369,1.5e-05
"460",3550308,2016-05-01,4,18.6233520045145,71.9905699240318,2.29e-05
"461",3550308,2016-05-01,5,19.6160818464195,74.5435572949688,4.1e-05
"462",3550308,2016-05-01,6,20.4699287657267,79.7138241841589,6.4e-05
"463",3550308,2016-06-01,1,17.3409058700783,83.4171802356657,5.51e-05
"464",3550308,2016-06-01,2,17.2631393585216,79.4200024317425,1.97e-05
"465",3550308,2016-06-01,3,18.2984488278222,76.6909272348355,2.15e-05
"466",3550308,2016-06-01,4,19.9469299633779,74.8138343174647,3.15e-05
"467",3550308,2016-06-01,5,20.0004075359475,80.3330016034365,6.98e-05
"468",3550308,2016-06-01,6,20.9124193418928,81.9385546977292,7.09e-05
"469",3550308,2016-07-01,1,17.2734084574687,78.0490629724753,8.5e-06
"470",3550308,2016-07-01,2,18.3457448318069,73.7664934073251,1.83e-05
"471",3550308,2016-07-01,3,19.7919991960881,75.3056448078945,3.45e-05
"472",3550308,2016-07-01,4,20.218918648049,80.1608947096395,6.39e-05
"473",3550308,2016-07-01,5,21.3011164829193,81.7059253501396,6.66e-05
"474",3550308,2016-07-01,6,22.1021179030428,83.0154638292734,9.33e-05
"475",3550308,2016-08-01,1,17.7337670095351,75.1513501885927,2.15e-05
"476",3550308,2016-08-01,2,19.473925302963,75.341330596305,3.99e-05
"477",3550308,2016-08-01,3,20.2043863113436,80.4172782097303,6.2e-05
"478",3550308,2016-08-01,4,20.7562031876121,81.6907713342212,7.09e-05
"479",3550308,2016-08-01,5,22.1001783799743,82.7724381279145,9.12e-05
"480",3550308,2016-08-01,6,22.777371924656,83.0009959464721,9.43e-05
"481",3550308,2016-09-01,1,19.0767381028894,78.8811483387178,3.67e-05
"482",3550308,2016-09-01,2,20.1717090844795,78.4027777937644,5.38e-05
"483",3550308,2016-09-01,3,20.9932957792529,81.8551499505009,6.58e-05
"484",3550308,2016-09-01,4,21.9380041073961,82.858553200011,8.67e-05
"485",3550308,2016-09-01,5,22.6551700928754,83.198849655293,8.89e-05
"486",3550308,2016-09-01,6,22.8792169590118,83.1178153904097,9.22e-05
"487",3550308,2016-10-01,1,19.8124632072973,78.4728610081068,5.74e-05
"488",3550308,2016-10-01,2,20.8521774901903,80.8970124045802,6.18e-05
"489",3550308,2016-10-01,3,22.446598813331,82.0002544290293,8.23e-05
"490",3550308,2016-10-01,4,22.6448714236295,83.5871859547544,0.0001077
"491",3550308,2016-10-01,5,23.3913907256257,83.4423679786837,8.74e-05
"492",3550308,2016-10-01,6,22.0838267271561,83.0571639013645,6.39e-05
"493",3550308,2016-11-01,1,21.2694196041477,80.4006942307286,6.77e-05
"494",3550308,2016-11-01,2,22.189112495319,81.4064440201415,8.28e-05
"495",3550308,2016-11-01,3,23.1554712970291,83.1580228471502,0.0001056
"496",3550308,2016-11-01,4,23.1028895555474,82.9934727973672,9.13e-05
"497",3550308,2016-11-01,5,21.9153017295267,82.8407958732721,6.25e-05
"498",3550308,2016-11-01,6,20.4856374785377,81.1861669658994,4.06e-05
"499",3550308,2016-12-01,1,22.2946800498449,82.2290257006863,9.07e-05
"500",3550308,2016-12-01,2,23.174645069443,82.5708011961246,0.0001024
"501",3550308,2016-12-01,3,23.0164677903779,83.8701800789305,9.53e-05
"502",3550308,2016-12-01,4,22.2421137869028,83.0753350445928,6.55e-05
"503",3550308,2016-12-01,5,21.2227799310676,81.3690436549785,3.86e-05
"504",3550308,2016-12-01,6,19.2891151291114,78.6751738411428,2.71e-05
"505",3550308,2017-01-01,1,24.4731314715121,80.4728902945061,0.0001051
"506",3550308,2017-01-01,2,23.5240107768703,82.537036709828,9.21e-05
"507",3550308,2017-01-01,3,22.6960969277999,82.7370215403323,6.9e-05
"508",3550308,2017-01-01,4,21.0169090358008,81.1304793724405,4.05e-05
"509",3550308,2017-01-01,5,19.6018028305689,78.8121578710734,2.63e-05
"510",3550308,2017-01-01,6,17.7774754285025,77.7599345527184,2.49e-05
"511",3550308,2017-02-01,1,23.4344595780262,83.2123088863991,8.79e-05
"512",3550308,2017-02-01,2,22.7207092248877,83.6181926905324,7.11e-05
"513",3550308,2017-02-01,3,21.0899445470779,81.9549847084096,3.85e-05
"514",3550308,2017-02-01,4,19.3305357105498,79.9355093859783,3.18e-05
"515",3550308,2017-02-01,5,17.7671781039334,78.5793354441961,2.46e-05
"516",3550308,2017-02-01,6,17.4701221535379,76.6565160817249,1.98e-05
"517",3550308,2017-03-01,1,22.9719304166658,82.6836148028868,7.55e-05
"518",3550308,2017-03-01,2,21.1207362503001,81.1741719686869,3.92e-05
"519",3550308,2017-03-01,3,19.7417619414906,78.5615864362674,2.68e-05
"520",3550308,2017-03-01,4,18.1237284821935,77.0258165134063,2.12e-05
"521",3550308,2017-03-01,5,17.7808344883174,74.279222297379,1.84e-05
"522",3550308,2017-03-01,6,18.5865434686468,73.6238139695874,2.5e-05
"523",3550308,2017-04-01,1,20.9789674305914,81.0047101550078,4.37e-05
"524",3550308,2017-04-01,2,19.111715869912,79.0689441863006,2.69e-05
"525",3550308,2017-04-01,3,18.1989341164611,77.411761639324,2.48e-05
"526",3550308,2017-04-01,4,17.6331073810518,75.3349407281452,1.89e-05
"527",3550308,2017-04-01,5,18.648483650312,72.6622831284418,2.34e-05
"528",3550308,2017-04-01,6,19.7390165130736,74.7760254875986,4.15e-05
"529",3550308,2017-05-01,1,19.4601101150819,80.1611258298236,2.17e-05
"530",3550308,2017-05-01,2,17.6398181002593,77.6155537274376,2.88e-05
"531",3550308,2017-05-01,3,17.3184097792576,76.4697390430943,2.01e-05
"532",3550308,2017-05-01,4,18.0353514752011,74.3578830858261,2.54e-05
"533",3550308,2017-05-01,5,19.6588712609425,75.2935952318151,4.32e-05
"534",3550308,2017-05-01,6,20.8227204128364,78.507942668315,5.43e-05
"535",3550308,2017-06-01,1,18.2751308889419,79.5667120580541,1.98e-05
"536",3550308,2017-06-01,2,17.5874336952381,75.808446086889,1.51e-05
"537",3550308,2017-06-01,3,18.2177994352795,74.3014381822295,2.38e-05
"538",3550308,2017-06-01,4,19.9009834070634,74.9484605129054,4.15e-05
"539",3550308,2017-06-01,5,20.6547319221277,79.7055734773529,6.06e-05
"540",3550308,2017-06-01,6,21.6757505024697,80.3515872936108,5.92e-05
"541",3550308,2017-07-01,1,16.7692867690423,75.950424616836,1.2e-05
"542",3550308,2017-07-01,2,18.2228868180812,73.4208717765863,2.3e-05
"543",3550308,2017-07-01,3,19.448433508176,74.9586627883661,3.86e-05
"544",3550308,2017-07-01,4,20.455167952971,79.7389668636296,6e-05
"545",3550308,2017-07-01,5,21.4411004624696,80.4331059547981,6.5e-05
"546",3550308,2017-07-01,6,22.2816362824772,82.6473032835676,8.6e-05
"547",3550308,2017-08-01,1,18.161436707718,70.5215307403001,1.4e-05
"548",3550308,2017-08-01,2,19.488325205485,73.6447643210733,3.83e-05
"549",3550308,2017-08-01,3,20.1909615088869,78.887395222782,5.81e-05
"550",3550308,2017-08-01,4,21.1493447519794,80.5274050268881,6.34e-05
"551",3550308,2017-08-01,5,22.0481668109714,82.3874888377178,7.87e-05
"552",3550308,2017-08-01,6,22.9074040437079,83.3562067012815,9.78e-05
"553",3550308,2017-09-01,1,20.1554354854674,69.877735497998,2.13e-05
"554",3550308,2017-09-01,2,20.2433816721361,78.1912121532795,5.64e-05
"555",3550308,2017-09-01,3,21.1064982415513,80.8335358395722,6.48e-05
"556",3550308,2017-09-01,4,21.9245224539482,82.5816126959833,8.72e-05
"557",3550308,2017-09-01,5,22.7612601861944,83.3950366250463,9.58e-05
"558",3550308,2017-09-01,6,22.914943991426,83.63756566354,8.84e-05
"559",3550308,2017-10-01,1,20.9724108600134,76.5538506250957,4.73e-05
"560",3550308,2017-10-01,2,20.5866067801584,80.1905829780372,6.09e-05
"561",3550308,2017-10-01,3,21.8038386838001,82.5350209949457,8.13e-05
"562",3550308,2017-10-01,4,22.6661201164151,83.3646692184581,9.59e-05
"563",3550308,2017-10-01,5,22.9835407283117,83.8294982393999,9.56e-05
"564",3550308,2017-10-01,6,21.9721676560945,83.1447051682553,6.55e-05
"565",3550308,2017-11-01,1,20.4458578464891,79.8058487440826,6.22e-05
"566",3550308,2017-11-01,2,21.8167789917742,81.9112089409722,7.51e-05
"567",3550308,2017-11-01,3,23.1127517734708,82.074672666354,9.01e-05
"568",3550308,2017-11-01,4,22.8774648180073,83.5195062602575,9.43e-05
"569",3550308,2017-11-01,5,22.1013538314502,83.1096228907263,6.54e-05
"570",3550308,2017-11-01,6,20.3995873595428,80.7193510944569,3.64e-05
"571",3550308,2017-12-01,1,21.4406967114755,83.1198910369277,7.57e-05
"572",3550308,2017-12-01,2,22.9740482811296,82.790634149182,9.59e-05
"573",3550308,2017-12-01,3,23.0242218665715,83.3782597454106,8.43e-05
"574",3550308,2017-12-01,4,22.0275505577677,83.3867084331741,6.59e-05
"575",3550308,2017-12-01,5,20.4523985555558,81.4168090369353,3.64e-05
"576",3550308,2017-12-01,6,18.8272683618271,79.1147748367325,2.59e-05
"577",3550308,2018-01-01,1,23.024929784839,83.0207056010538,0.000102
"578",3550308,2018-01-01,2,23.156549734031,83.4149267546856,9.3e-05
"579",3550308,2018-01-01,3,22.2419826182175,83.3724843377924,6.66e-05
"580",3550308,2018-01-01,4,20.6746343370266,81.6628937417138,4.04e-05
"581",3550308,2018-01-01,5,19.0816031089929,79.6649706184839,2.86e-05
"582",3550308,2018-01-01,6,17.6034878600433,78.3165241094862,2.43e-05
"583",3550308,2018-02-01,1,22.9374096173449,82.1740195086442,6.86e-05
"584",3550308,2018-02-01,2,22.2385762811861,83.38720603726,7.26e-05
"585",3550308,2018-02-01,3,20.6499394186673,81.6984020160995,3.91e-05
"586",3550308,2018-02-01,4,19.0398618864848,79.5901286058749,3.03e-05
"587",3550308,2018-02-01,5,17.5630348495882,78.8891191803491,2.4e-05
"588",3550308,2018-02-01,6,17.2405176364098,76.2915698964646,1.87e-05
"589",3550308,2018-03-01,1,22.4005737095297,82.966215414331,6.93e-05
"590",3550308,2018-03-01,2,20.4692079096426,80.7342143957798,3.78e-05
"591",3550308,2018-03-01,3,18.7943720166252,78.7560887462663,2.67e-05
"592",3550308,2018-03-01,4,17.6001125327673,77.8069362756482,2.27e-05
"593",3550308,2018-03-01,5,17.143891519737,75.608533946767,1.89e-05
"594",3550308,2018-03-01,6,18.0230093972432,74.166966354068,2.27e-05
"595",3550308,2018-04-01,1,20.9612178306663,80.6684592169962,4.02e-05
"596",3550308,2018-04-01,2,19.0577009776759,78.2944049829583,2.91e-05
"597",3550308,2018-04-01,3,17.635578859505,77.2892781729885,2.24e-05
"598",3550308,2018-04-01,4,17.0546289472235,75.6964807980423,1.99e-05
"599",3550308,2018-04-01,5,18.1836213962492,73.3923767578943,2.38e-05
"600",3550308,2018-04-01,6,19.5306348260208,74.5350172911725,3.86e-05
"601",3550308,2018-05-01,1,20.3592178478578,74.4782437742412,1.68e-05
"602",3550308,2018-05-01,2,17.8613007009117,75.7941670194458,2.33e-05
"603",3550308,2018-05-01,3,17.1627170197938,74.8112024087995,1.93e-05
"604",3550308,2018-05-01,4,18.2188919028122,72.4484496846338,2.03e-05
"605",3550308,2018-05-01,5,19.7247748965436,73.7935412987391,3.69e-05
"606",3550308,2018-05-01,6,20.4180956449753,78.8876957969554,5.92e-05
"607",3550308,2018-06-01,1,17.762850472851,78.2720349629793,3.47e-05
"608",3550308,2018-06-01,2,17.3067616670405,75.301737411797,1.9e-05
"609",3550308,2018-06-01,3,18.3702104180919,73.9880203469991,2.63e-05
"610",3550308,2018-06-01,4,19.426992962144,74.9655163302776,3.91e-05
"611",3550308,2018-06-01,5,20.5360148956866,78.2821089220929,5.59e-05
"612",3550308,2018-06-01,6,21.4163541260068,80.9994039393683,6.85e-05
"613",3550308,2018-07-01,1,17.9505366529949,72.5794914480955,1.4e-05
"614",3550308,2018-07-01,2,18.0873885875208,74.4476123907364,2.89e-05
"615",3550308,2018-07-01,3,19.5333688735072,74.9379301865361,4.35e-05
"616",3550308,2018-07-01,4,20.2713072840376,79.2498966078188,6.11e-05
"617",3550308,2018-07-01,5,21.6582924631431,80.763901283256,6.76e-05
"618",3550308,2018-07-01,6,22.5684286506911,81.864796288405,7.85e-05
"619",3550308,2018-08-01,1,17.4811886331666,79.4227101047632,3.23e-05
"620",3550308,2018-08-01,2,19.5079578378095,75.947164388706,3.79e-05
"621",3550308,2018-08-01,3,20.3201020207697,79.6689614256396,6.25e-05
"622",3550308,2018-08-01,4,21.2668491062815,80.4366909678677,6.29e-05
"623",3550308,2018-08-01,5,22.1047272868172,82.1382097603121,7.75e-05
"624",3550308,2018-08-01,6,22.7841595452301,83.2020431645429,9.58e-05
"625",3550308,2018-09-01,1,18.7062867706924,74.5980534697703,3.14e-05
"626",3550308,2018-09-01,2,20.1931646215728,78.9179089673191,5.94e-05
"627",3550308,2018-09-01,3,21.594091569808,81.0616034642389,6.53e-05
"628",3550308,2018-09-01,4,22.1857733790235,82.3838726686486,8.08e-05
"629",3550308,2018-09-01,5,22.8178490424955,83.267952979646,9.93e-05
"630",3550308,2018-09-01,6,22.766351079648,83.4501159793142,8.66e-05
"631",3550308,2018-10-01,1,20.3735646358292,81.4125154771028,6.57e-05
"632",3550308,2018-10-01,2,21.4268865384557,80.6760779149635,6.56e-05
"633",3550308,2018-10-01,3,22.2894654988376,82.1242599055171,8.24e-05
"634",3550308,2018-10-01,4,23.0197910174849,82.7507800535589,8.58e-05
"635",3550308,2018-10-01,5,23.1596233540743,82.6573166247034,7.82e-05
"636",3550308,2018-10-01,6,22.212191446822,83.066996089943,6.44e-05
"637",3550308,2018-11-01,1,20.8040598503549,81.9760653213714,7.06e-05
"638",3550308,2018-11-01,2,21.9913293104865,82.0379495405895,7.49e-05
"639",3550308,2018-11-01,3,22.8492551722396,83.2881876607945,9.91e-05
"640",3550308,2018-11-01,4,23.0893131436809,83.209736138563,8.3e-05
"641",3550308,2018-11-01,5,22.3553707637833,83.0684005095497,6.23e-05
"642",3550308,2018-11-01,6,20.8120873566576,81.320594350303,3.67e-05
"643",3550308,2018-12-01,1,21.8564580265668,82.0820111237288,8.29e-05
"644",3550308,2018-12-01,2,23.0684772558091,82.3429427285762,8.89e-05
"645",3550308,2018-12-01,3,23.1624165889609,83.2186595101531,8.68e-05
"646",3550308,2018-12-01,4,22.158572230141,83.2723867867422,6.63e-05
"647",3550308,2018-12-01,5,20.9452981267868,81.7196893856033,4.11e-05
"648",3550308,2018-12-01,6,19.0241879728749,79.1967891508692,2.65e-05
"649",3550308,2019-01-01,1,25.0873897305619,77.9798433269658,8.61e-05
"650",3550308,2019-01-01,2,23.6022865193544,82.3028131665569,9.25e-05
"651",3550308,2019-01-01,3,22.4828992047829,82.7402246998022,6.43e-05
"652",3550308,2019-01-01,4,21.2309081579294,80.9080356319783,3.67e-05
"653",3550308,2019-01-01,5,19.5524800441522,79.0529919624813,2.78e-05
"654",3550308,2019-01-01,6,18.238963803298,77.891181376385,2.57e-05
"655",3550308,2019-02-01,1,22.9855634728599,79.6601025594761,8.6e-05
"656",3550308,2019-02-01,2,22.4860898873261,83.0004160134992,7.29e-05
"657",3550308,2019-02-01,3,21.1369569925982,80.6510902009745,3.63e-05
"658",3550308,2019-02-01,4,19.3935901595752,78.7085491870461,3.05e-05
"659",3550308,2019-02-01,5,17.7598063318513,77.6977286507049,2.61e-05
"660",3550308,2019-02-01,6,17.499799011841,76.1681209600039,1.85e-05
"661",3550308,2019-03-01,1,22.7050119374604,83.1274095583786,8.22e-05
"662",3550308,2019-03-01,2,21.6620207620969,81.2117155096474,3.81e-05
"663",3550308,2019-03-01,3,20.0023183353427,79.5824726928833,3.53e-05
"664",3550308,2019-03-01,4,18.2405156806228,78.5326544071109,3.03e-05
"665",3550308,2019-03-01,5,17.8095918008468,76.8343323924894,2.43e-05
"666",3550308,2019-03-01,6,18.6530664761791,74.2907679353451,2.46e-05
"667",3550308,2019-04-01,1,21.4829848504027,80.1163704985458,3.81e-05
"668",3550308,2019-04-01,2,19.5667724087967,78.1092393695097,2.97e-05
"669",3550308,2019-04-01,3,18.0041253762507,77.4223386125349,2.93e-05
"670",3550308,2019-04-01,4,17.6021416407068,75.9896186619909,2.2e-05
"671",3550308,2019-04-01,5,18.459658951163,74.2633122087429,2.54e-05
"672",3550308,2019-04-01,6,19.8488939005089,75.2880652923915,4.59e-05
"673",3550308,2019-05-01,1,20.2651280989928,81.870137953626,3.48e-05
"674",3550308,2019-05-01,2,18.299019678842,78.2369384439786,2.43e-05
"675",3550308,2019-05-01,3,17.8064550553269,77.2393290114874,2.54e-05
"676",3550308,2019-05-01,4,18.7269238849964,74.7628078246363,2.53e-05
"677",3550308,2019-05-01,5,19.8528260420713,74.6649011886517,3.83e-05
"678",3550308,2019-05-01,6,21.0852269108645,78.437371280249,5.88e-05
"679",3550308,2019-06-01,1,18.0130149061724,79.4614987181291,2.8e-05
"680",3550308,2019-06-01,2,17.5246860716386,77.6994128094315,2.88e-05
"681",3550308,2019-06-01,3,18.1762612079083,76.4079411610669,2.83e-05
"682",3550308,2019-06-01,4,19.8295221840487,76.0521402483813,4.16e-05
"683",3550308,2019-06-01,5,20.5650337531407,79.0879232553171,5.58e-05
"684",3550308,2019-06-01,6,22.0494527045657,79.9957394990975,5.9e-05
"685",3550308,2019-07-01,1,17.7148947930449,74.9007279817447,2.61e-05
"686",3550308,2019-07-01,2,18.7367111885417,73.7052764245915,2.19e-05
"687",3550308,2019-07-01,3,20.0296904151426,74.5380678096143,3.86e-05
"688",3550308,2019-07-01,4,20.9459931548865,78.0439904637894,5.9e-05
"689",3550308,2019-07-01,5,21.8119495843664,80.0217763868923,6.7e-05
"690",3550308,2019-07-01,6,22.669393531785,81.4257157474054,7.39e-05
"691",3550308,2019-08-01,1,18.4739819991208,72.8976984640334,2.03e-05
"692",3550308,2019-08-01,2,20.1458676149543,72.8092970914521,3.48e-05
"693",3550308,2019-08-01,3,20.9320343776802,78.0973948189264,5.39e-05
"694",3550308,2019-08-01,4,21.9996934044229,79.8990507587363,6.59e-05
"695",3550308,2019-08-01,5,22.4423847473478,82.2075833553139,8.86e-05
"696",3550308,2019-08-01,6,22.7690442300846,82.8248997374865,8.87e-05
"697",3550308,2019-09-01,1,20.3223282070047,75.1238013340794,3.92e-05
"698",3550308,2019-09-01,2,21.1754803045471,76.8436602181376,5.68e-05
"699",3550308,2019-09-01,3,21.4355027536765,80.2368978622463,6.76e-05
"700",3550308,2019-09-01,4,22.3700261660576,81.538150954106,7.83e-05
"701",3550308,2019-09-01,5,22.8616810480614,82.6988061065218,9.23e-05
"702",3550308,2019-09-01,6,23.1256366340096,82.8517949631961,8.03e-05
"703",3550308,2019-10-01,1,22.1388896488678,71.4846434906003,3.16e-05
"704",3550308,2019-10-01,2,21.4137402277719,79.0789243790114,6.67e-05
"705",3550308,2019-10-01,3,22.5431640808825,82.1155172721986,8.18e-05
"706",3550308,2019-10-01,4,23.1899621177517,82.1033235719185,9.09e-05
"707",3550308,2019-10-01,5,23.1794178430964,82.4890862590127,7.9e-05
"708",3550308,2019-10-01,6,22.0816668959063,82.2266440047426,5.92e-05
"709",3550308,2019-11-01,1,22.0483084285803,78.8750753193312,6.94e-05
"710",3550308,2019-11-01,2,22.2546968489536,82.1490655062769,8.7e-05
"711",3550308,2019-11-01,3,22.9020163860813,83.1431210812765,9.42e-05
"712",3550308,2019-11-01,4,23.1438571385622,83.5008941304807,8.58e-05
"713",3550308,2019-11-01,5,22.0877867917224,83.0697478462075,6.05e-05
"714",3550308,2019-11-01,6,20.9413941219406,81.0086134792958,3.58e-05
"715",3550308,2019-12-01,1,21.7410465023647,82.1028123833105,8.13e-05
"716",3550308,2019-12-01,2,23.154568413436,83.0318506820204,9.34e-05
"717",3550308,2019-12-01,3,23.3422505560246,83.5606535358428,8.82e-05
"718",3550308,2019-12-01,4,22.1129084686972,82.9492022486559,6.04e-05
"719",3550308,2019-12-01,5,20.8098246903754,81.2097329255803,3.56e-05
