"","date","epiweek","geocode","temp_min","temp_med","temp_max","precip_min","precip_med","precip_max","pressure_min","pressure_med","pressure_max","rel_humid_min","rel_humid_med","rel_humid_max","thermal_range","rainy_days"
"127",2012-05-27,201222,3550308,14.8433428571429,18.1024857142857,22.4122285714286,0.2327,3.4949,10.646,0.919628571428572,0.9212,0.922628571428572,65.6100571428571,84.4905714285714,95.5982714285714,7.56888571428571,7
"128",2012-06-03,201223,3550308,14.4315285714286,16.5393142857143,19.1616571428571,13.3418,49.1574,105.2848,0.919314285714286,0.920914285714286,0.922414285714286,75.9759,87.4414285714286,94.4487714285714,4.73012857142857,7
"129",2012-06-10,201224,3550308,14.5536714285714,17.5195571428571,21.7357571428571,0.2548,1.7223,7.5806,0.920457142857143,0.921971428571429,0.923171428571429,64.9845428571429,87.0215428571429,98.6107714285714,7.18208571428571,7
"130",2012-06-17,201225,3550308,14.6620571428571,17.0098285714286,19.8333285714286,9.3864,52.2931,117.303,0.916914285714286,0.918785714285714,0.920828571428571,71.7113,85.2622142857143,95.6962571428572,5.17127142857143,7
"131",2012-06-24,201226,3550308,12.7173285714286,16.3384714285714,21.351,0.0421,0.4831,2.2765,0.923614285714286,0.925085714285714,0.926285714285714,61.0556428571429,83.4764428571429,95.6399142857143,8.63367142857143,5
"132",2012-07-01,201227,3550308,13.1433571428571,17.6943428571429,23.1621714285714,0,0.0573,0.2174,0.919985714285714,0.921414285714286,0.922785714285714,51.0934714285714,72.8376857142857,88.124,10.0188142857143,1
"133",2012-07-08,201228,3550308,11.5739142857143,14.7110857142857,18.9945428571429,1.362,14.9701,40.6002,0.918142857142857,0.9205,0.922257142857143,60.0072857142857,79.9755857142857,91.7164285714286,7.42062857142857,7
"134",2012-07-15,201229,3550308,9.99191428571429,12.9505285714286,17.0253857142857,13.6618,33.1646,91.8285,0.921842857142857,0.923528571428571,0.925028571428571,65.4478714285714,84.3913571428571,95.7591857142857,7.03347142857143,6
"135",2012-07-22,201230,3550308,14.2399571428571,18.0826,23.8062571428571,0.0796,0.3593,1.1782,0.920671428571429,0.921942857142857,0.9233,56.2396714285714,76.3486285714286,92.3530714285714,9.5663,5
"136",2012-07-29,201231,3550308,13.6340428571429,17.3613571428571,22.0518,0.0864,2.2717,7.165,0.922557142857143,0.924457142857143,0.926171428571428,57.6725571428571,80.0615714285714,95.5239714285714,8.41775714285714,5
"137",2012-08-05,201232,3550308,12.8527142857143,16.3910571428571,21.4688571428571,0.2244,1.2245,3.3865,0.922557142857143,0.923728571428572,0.924957142857143,57.1710571428571,82.5040857142857,97.1389285714286,8.61614285714286,6
"138",2012-08-12,201233,3550308,13.3122285714286,18.0876857142857,23.6659571428571,0.0019,0.2294,1.0133,0.924942857142857,0.926042857142857,0.927628571428571,46.6214857142857,74.2618428571429,93.4847857142857,10.3537285714286,6
"139",2012-08-19,201234,3550308,13.1292714285714,18.3302857142857,24.6119285714286,0.001,0.0664,0.286,0.924642857142857,0.926157142857143,0.927671428571429,38.6991714285714,71.1176857142857,94.3504428571428,11.4826571428571,4
"140",2012-08-26,201235,3550308,13.2009714285714,16.5472142857143,21.8629857142857,1.5176,3.6953,8.6286,0.9225,0.924228571428571,0.925614285714286,53.3457428571429,81.5779142857143,97.7360142857143,8.66201428571429,7
"141",2012-09-02,201236,3550308,13.8962,18.5432285714286,24.9200142857143,0.5772,2.1735,5.6914,0.922014285714286,0.923857142857143,0.925585714285714,47.6808857142857,76.6779,96.4598714285714,11.0238142857143,6
"142",2012-09-09,201237,3550308,16.3373571428571,20.6421142857143,26.4677285714286,0.1727,1.6516,4.1993,0.918685714285714,0.920914285714286,0.922742857142857,47.8655,74.3109428571429,92.3653857142857,10.1303714285714,6
"143",2012-09-16,201238,3550308,18.2788285714286,22.5305142857143,27.7907,1.1986,20.302,62.2268,0.914728571428571,0.917457142857143,0.919342857142857,45.2029714285714,67.4586428571428,83.8464,9.51187142857143,7
"144",2012-09-23,201239,3550308,11.2389714285714,14.5846857142857,19.5106857142857,5.3733,20.0789,56.8513,0.922542857142857,0.924471428571429,0.9262,59.6699428571429,79.7886857142857,93.4383,8.27171428571429,7
"145",2012-09-30,201240,3550308,15.1764714285714,19.8006285714286,26.0027142857143,0.0387,2.2614,10.4059,0.918842857142857,0.920414285714286,0.921914285714286,55.6580142857143,81.8506,96.9732285714286,10.8262428571429,6
"146",2012-10-07,201241,3550308,16.3148857142857,19.6907571428571,24.0452857142857,1.9001,16.8839,49.2468,0.918171428571428,0.919914285714286,0.921542857142857,59.7894428571429,81.2263142857143,95.2366142857143,7.7304,6
"147",2012-10-14,201242,3550308,15.1306428571429,18.2644,22.988,0.5214,10.448,32.8212,0.917485714285714,0.919328571428571,0.9209,62.2265857142857,82.0977142857143,94.2647285714286,7.85735714285714,7
"148",2012-10-21,201243,3550308,18.8809571428571,22.2193714285714,27.3453714285714,0.4126,12.8679,52.3913,0.914542857142857,0.916457142857143,0.918271428571429,63.2702285714286,82.2572428571429,93.6992857142857,8.46441428571429,7
"149",2012-10-28,201244,3550308,19.1591,22.4001714285714,26.7249285714286,0.327,3.9821,13.9557,0.915071428571428,0.916757142857143,0.918171428571428,63.2516285714286,82.0388857142857,94.6814571428572,7.56582857142857,7
"150",2012-11-04,201245,3550308,17.7420571428571,20.138,23.7213428571429,0.959,20.4004,77.0949,0.9149,0.916171428571428,0.917442857142857,68.6490428571429,86.301,97.0781285714286,5.97928571428571,7
"151",2012-11-11,201246,3550308,15.8572714285714,18.3982714285714,21.5532857142857,1.2576,24.2308,70.9658,0.916085714285714,0.917485714285714,0.918842857142857,71.9825142857143,86.1506714285714,95.7562857142857,5.69601428571429,7
"152",2012-11-18,201247,3550308,16.0212142857143,20.3008285714286,26.1508142857143,0.2798,3.2039,13.4589,0.915785714285714,0.9178,0.919142857142857,52.5329857142857,80.3902428571429,97.2089,10.1296,7
"153",2012-11-25,201248,3550308,17.2240428571429,19.8633285714286,23.7903142857143,1.5619,15.5249,47.441,0.915571428571429,0.917485714285714,0.918885714285714,68.0779,86.1128571428571,96.6205857142857,6.56627142857143,7
"154",2012-12-02,201249,3550308,19.7866714285714,23.2865571428571,27.8948285714286,2.393,15.6184,44.4547,0.915185714285714,0.9169,0.918285714285714,62.9038714285714,83.3987285714286,96.8424857142857,8.10815714285714,7
"155",2012-12-09,201250,3550308,20.7371,23.1332571428571,26.3581571428571,4.8562,43.2712,105.2231,0.913085714285714,0.9147,0.916271428571428,73.2883857142857,85.8110857142857,95.9911285714286,5.62105714285714,7
"156",2012-12-16,201251,3550308,20.7153428571429,23.1773857142857,26.5824142857143,3.1507,34.4447,132.7323,0.914514285714286,0.915942857142857,0.917085714285714,70.6957,84.7831857142857,95.0346428571429,5.86707142857143,7
"157",2012-12-23,201252,3550308,20.9745428571429,23.8367285714286,27.6860857142857,1.3319,18.3725,56.4292,0.915642857142857,0.917142857142857,0.918428571428572,68.5579285714286,83.8599428571429,95.4889,6.71154285714286,7
"158",2012-12-30,201301,3550308,19.4734428571429,21.6961285714286,24.9548857142857,1.0155,19.0193,54.4706,0.9181,0.9198,0.9211,73.4904428571429,87.1571428571429,95.9394285714286,5.48144285714286,7
"159",2013-01-06,201302,3550308,18.8986714285714,21.7391285714286,25.2540857142857,0.7801,24.8216,99.9053,0.9154,0.916757142857143,0.918071428571428,67.9210714285714,83.5293714285714,94.2683571428571,6.35541428571428,7
"160",2013-01-13,201303,3550308,18.2113857142857,20.4368428571429,23.5325142857143,8.6093,51.8467,153.8562,0.9147,0.916171428571428,0.917457142857143,73.6667428571429,88.2923428571429,97.9598714285714,5.32112857142857,7
"161",2013-01-20,201304,3550308,17.8905857142857,20.4725,23.6761714285714,0.7891,17.5356,54.8403,0.916028571428572,0.918,0.919414285714286,73.2615428571429,86.6493857142857,96.5743857142857,5.78558571428571,7
"162",2013-01-27,201305,3550308,18.5796142857143,20.8641142857143,24.1433,0.384,8.3662,30.9816,0.917742857142857,0.9191,0.920185714285714,73.4000285714286,87.513,96.8914571428571,5.56368571428572,7
"163",2013-02-03,201306,3550308,18.3450285714286,20.4284428571429,23.2404428571429,6.9338,32.2752,85.9696,0.916457142857143,0.918014285714286,0.919442857142857,76.9092,88.4507,96.4591857142857,4.89541428571429,7
"164",2013-02-10,201307,3550308,19.9415428571429,23.6051857142857,28.4773857142857,0.6512,13.4149,51.536,0.915828571428571,0.9174,0.918614285714286,61.3652571428571,82.8059,96.6892428571429,8.53584285714286,7
"165",2013-02-17,201308,3550308,20.1166,23.2846428571429,26.8258285714286,4.0831,24.5442,71.417,0.916771428571429,0.9182,0.9194,67.5722714285714,84.3478285714286,96.2843428571429,6.70922857142857,7
"166",2013-02-24,201309,3550308,19.1885285714286,21.9898714285714,25.8051857142857,0.4036,8.3517,39.3395,0.916671428571429,0.918414285714286,0.9197,68.3096285714286,84.9246428571429,96.8330857142857,6.61665714285714,7
"167",2013-03-03,201310,3550308,19.7629714285714,23.17,27.6409428571429,1.2213,15.3151,47.614,0.916971428571428,0.918657142857143,0.920028571428571,65.9333857142857,84.8977428571428,97.5323428571429,7.87797142857143,7
"168",2013-03-10,201311,3550308,20.2160857142857,22.4629857142857,25.9738142857143,2.6236,18.3777,70.4858,0.914785714285714,0.9167,0.918285714285714,71.4551,86.5166142857143,95.4875714285714,5.75772857142857,7
"169",2013-03-17,201312,3550308,16.9817571428571,18.8236285714286,21.2440571428571,4.4633,46.2564,140.1422,0.918528571428572,0.919928571428571,0.921328571428571,80.1763142857143,89.9102571428571,96.0840428571429,4.2623,7
"170",2013-03-24,201313,3550308,17.1457142857143,19.2687285714286,22.5554,0.7582,11.3227,40.4057,0.9181,0.919542857142857,0.9207,72.0838571428571,88.2918285714286,97.4587285714286,5.40968571428571,7
"171",2013-03-31,201314,3550308,18.3598714285714,20.9364142857143,24.5596428571429,8.3654,28.1912,97.1985,0.917457142857143,0.919114285714286,0.920628571428572,70.3274571428571,87.3196142857143,97.3478,6.19977142857143,7
"172",2013-04-07,201315,3550308,17.7670142857143,20.1510857142857,23.4938,0.8488,18.613,60.4243,0.917214285714286,0.918814285714286,0.920257142857143,74.2929571428571,88.8981142857143,97.5102142857143,5.72678571428571,7
"173",2013-04-14,201316,3550308,13.6072,16.7422142857143,20.6383285714286,1.454,8.3045,42.7975,0.918885714285714,0.920157142857143,0.921371428571429,62.8500428571429,82.7891428571429,96.6733142857143,7.03112857142857,6
"174",2013-04-21,201317,3550308,13.1810857142857,16.722,21.1506714285714,0.1199,0.8216,2.2812,0.922057142857143,0.923557142857143,0.924942857142857,60.8235714285714,83.0582857142857,97.0021571428572,7.96958571428571,5
"175",2013-04-28,201318,3550308,15.6292714285714,19.7323142857143,25.1545428571429,0.00629999999999999,0.1773,0.632,0.918742857142857,0.920214285714286,0.921714285714286,56.4253571428571,81.2600142857143,95.5764,9.52527142857143,5
"176",2013-05-05,201319,3550308,12.3269285714286,16.4661285714286,21.6854428571429,0.6088,6.5333,16.5249,0.919685714285714,0.921442857142857,0.923028571428571,50.0131571428571,76.8835,96.0896285714286,9.35851428571429,5
"177",2013-05-12,201320,3550308,14.5822571428571,18.8191428571429,23.8063428571429,2.5517,5.2827,11.5023,0.9206,0.922057142857143,0.923328571428572,54.8269142857143,76.0431,92.1113285714286,9.22408571428572,4
"178",2013-05-19,201321,3550308,15.0099714285714,16.9866142857143,20.1222,2.5869,9.3722,23.3548,0.919014285714286,0.920628571428572,0.922157142857143,70.8266,88.7396,98.3729,5.11222857142857,7
"179",2013-05-26,201322,3550308,14.1464285714286,17.0481142857143,21.3704571428571,2.3638,18.7325,67.3791,0.917542857142857,0.9192,0.9208,68.1231428571429,86.9796857142857,96.2885,7.22402857142857,7
"180",2013-06-02,201323,3550308,13.3641142857143,16.6094,21.1479857142857,0.0165,1.4586,5.8173,0.921342857142857,0.9226,0.9241,63.7502714285714,84.9836571428571,96.2320857142857,7.78387142857143,7
"181",2013-06-09,201324,3550308,14.6909714285714,17.2164,21.0184,0.5148,3.6962,14.7815,0.921785714285714,0.923042857142857,0.9243,63.4364571428571,86.9707714285714,98.1269428571428,6.32742857142857,7
"182",2013-06-16,201325,3550308,14.6788,17.4443571428571,21.4830428571429,1.1122,12.5489,32.4824,0.9175,0.919428571428571,0.921442857142857,64.9655571428571,84.8368571428571,96.8933142857143,6.80424285714286,6
"183",2013-06-23,201326,3550308,14.5654428571429,16.8503857142857,20.2882714285714,2.6522,19.7766,65.8495,0.920114285714286,0.921414285714286,0.922828571428571,74.1693857142857,89.1112428571429,97.6598,5.72282857142857,7
"184",2013-06-30,201327,3550308,13.3188,16.249,20.1070285714286,0.4494,14.615,49.8945,0.922414285714286,0.9237,0.925257142857143,72.8270428571429,89.3125285714286,98.4110142857143,6.78822857142857,5
"185",2013-07-07,201328,3550308,12.6176285714286,15.6985571428571,19.982,0.1919,2.8784,9.8595,0.923242857142857,0.924842857142857,0.926285714285714,63.9236142857143,84.7127714285714,96.1301714285714,7.36437142857143,6
"186",2013-07-14,201329,3550308,12.9388428571429,16.6792857142857,21.9820142857143,0.47,3.9246,20.4154,0.918428571428572,0.920085714285714,0.921685714285714,57.1550714285714,80.0884857142857,94.9923142857143,9.04317142857143,6
"187",2013-07-21,201330,3550308,11.2075428571429,12.9775428571429,15.5459,8.4867,30.8041,65.5989,0.922185714285714,0.923485714285714,0.925114285714286,76.7385428571429,86.4988,93.6115857142857,4.33835714285714,7
"188",2013-07-28,201331,3550308,9.92082857142857,15.2755142857143,22.3190428571429,0.0095,0.0707,0.3217,0.922,0.923514285714286,0.924871428571429,47.4631714285714,75.1988714285714,91.6586,12.3982142857143,4
"189",2013-08-04,201332,3550308,13.4841142857143,18.2929285714286,24.3351285714286,0.00499999999999999,0.3545,1.0897,0.919071428571429,0.920671428571429,0.922142857142857,51.4294285714286,74.8640857142857,93.6347,10.8510142857143,5
"190",2013-08-11,201333,3550308,9.81995714285714,13.8800285714286,19.2094857142857,0.3708,4.4621,16.442,0.920414285714286,0.922128571428572,0.923714285714286,60.0108428571429,79.5740571428571,92.5063571428571,9.38952857142857,6
"191",2013-08-18,201334,3550308,12.9452,16.7703142857143,22.0700714285714,1.0289,3.7972,8.2955,0.921542857142857,0.923314285714286,0.924771428571429,54.3433,77.8723285714286,93.3907,9.12487142857143,5
"192",2013-08-25,201335,3550308,11.9093428571429,15.5860571428571,20.6078,1.025,4.4069,10.322,0.921114285714286,0.923042857142857,0.924642857142857,53.9773857142857,80.0407,96.9239714285714,8.69845714285714,6
"193",2013-09-01,201336,3550308,13.4663142857143,17.3780571428571,22.1444,1.1733,8.5465,23.9045,0.920114285714286,0.922114285714286,0.923814285714286,57.0470142857143,79.8323285714286,95.2318142857143,8.67808571428571,5
"194",2013-09-08,201337,3550308,13.8838142857143,19.3264857142857,25.7422428571429,0.0029,0.0486,0.179,0.921214285714286,0.922728571428572,0.924385714285714,43.8358857142857,72.8763,93.3404,11.8584285714286,2
"195",2013-09-15,201338,3550308,16.3467571428571,20.3352857142857,25.7138285714286,9.6173,31.2059,68.5321,0.916728571428571,0.919228571428571,0.921371428571429,56.5347285714286,75.7008857142857,91.3223285714286,9.36707142857143,5
"196",2013-09-22,201339,3550308,12.9109428571429,16.1578285714286,20.6790571428571,3.8218,21.1005,69.2799,0.918642857142857,0.920614285714286,0.922128571428572,67.4680857142857,83.0224857142857,95.7785857142857,7.76811428571428,7
"197",2013-09-29,201340,3550308,15.9501428571429,17.9813714285714,21.1897285714286,2.0492,53.2857,142.356,0.916642857142857,0.918542857142857,0.920071428571428,76.3490857142857,90.2642714285714,97.1788428571428,5.23958571428571,7
"198",2013-10-06,201341,3550308,12.1999,15.7054714285714,20.0900714285714,0.4514,2.6573,11.8142,0.922357142857143,0.923928571428571,0.925257142857143,58.4599857142857,81.4049,96.7423857142857,7.89017142857143,7
"199",2013-10-13,201342,3550308,16.0617714285714,19.0141142857143,22.6861142857143,4.5514,21.3479,55.9951,0.916571428571429,0.918285714285714,0.919828571428572,70.9649,86.2972571428571,96.4090714285714,6.62434285714286,7
"200",2013-10-20,201343,3550308,17.1663,21.2609857142857,26.3655142857143,0.404,5.8094,21.2069,0.917028571428571,0.919085714285714,0.920914285714286,61.1536,81.8591857142857,95.5087714285714,9.19921428571429,7
"201",2013-10-27,201344,3550308,14.0846714285714,17.4242,21.9022714285714,0.1117,7.3466,31.3909,0.918514285714286,0.919785714285714,0.921114285714286,65.0666857142857,81.6686285714286,94.1364285714286,7.8176,7
"202",2013-11-03,201345,3550308,15.6487142857143,18.3069857142857,21.9351714285714,5.3617,28.1518,79.9001,0.917085714285714,0.919171428571428,0.920628571428572,69.8284428571429,87.5407714285714,98.088,6.28645714285714,7
"203",2013-11-10,201346,3550308,17.4415714285714,21.6675571428571,27.0148857142857,1.0008,2.7059,11.8615,0.915271428571429,0.917585714285714,0.919214285714286,51.4134857142857,74.8531428571429,94.0737857142857,9.57331428571429,7
"204",2013-11-17,201347,3550308,17.6174285714286,20.5903857142857,24.3762142857143,5.907,40.4155,117.0505,0.915928571428571,0.917457142857143,0.918971428571429,71.8346571428571,87.0933571428571,97.2282571428572,6.75878571428571,7
"205",2013-11-24,201348,3550308,17.8708428571429,20.3438285714286,23.7521142857143,0.4315,18.3497,62.2679,0.914928571428571,0.9165,0.917857142857143,74.2012285714286,88.7310142857143,98.2012285714286,5.88127142857143,7
"206",2013-12-01,201349,3550308,19.1138571428571,22.2519,26.8203857142857,1.0749,10.5811,38.9192,0.914557142857143,0.916214285714286,0.917671428571429,63.2819428571429,83.5853,96.6368714285714,7.70652857142857,7
"207",2013-12-08,201350,3550308,18.0851571428571,20.8333,24.2465428571429,8.9742,32.1974,85.8099,0.914871428571429,0.916471428571429,0.917642857142857,71.6866714285714,86.2010857142857,96.2489285714286,6.16138571428572,7
"208",2013-12-15,201351,3550308,16.6490428571429,19.782,24.0148,0.2046,4.2375,12.2752,0.913728571428571,0.914857142857143,0.915857142857143,65.8681571428571,84.8541714285714,97.7007714285714,7.36575714285714,7
"209",2013-12-22,201352,3550308,18.6498571428571,22.0795142857143,26.4163,0.7459,7.6623,24.8626,0.914185714285714,0.915442857142857,0.916557142857143,62.6625714285714,83.9264714285714,97.8567142857143,7.76644285714286,7
"210",2013-12-29,201401,3550308,21.4857285714286,24.6015428571429,28.4150428571429,2.2009,15.6908,47.7739,0.9142,0.915857142857143,0.917242857142857,63.9611428571429,79.3546,91.6502714285714,6.92931428571429,7
"211",2014-01-05,201402,3550308,19.7606714285714,23.4605857142857,27.9661571428571,1.8847,11.2982,28.8332,0.917357142857143,0.918971428571429,0.920242857142857,54.5232571428571,79.3053285714286,95.9163857142857,8.20548571428571,7
"212",2014-01-12,201403,3550308,19.4796571428571,22.7552857142857,27.1608142857143,4.3586,32.9744,105.0466,0.918285714285714,0.9197,0.920771428571429,62.2954428571429,83.3913428571428,97.5004142857143,7.68115714285714,7
"213",2014-01-19,201404,3550308,19.3641857142857,23.4526857142857,28.1863857142857,0.4507,7.5767,34.0104,0.916242857142857,0.9178,0.919128571428572,58.1098714285714,79.3398285714286,94.1655571428571,8.8222,7
"214",2014-01-26,201405,3550308,19.9954142857143,24.8202428571429,30.2033571428571,0.0221,1.8478,6.7824,0.918014285714286,0.919614285714286,0.921185714285714,45.3106428571429,74.3702857142857,96.0032142857143,10.2079428571429,6
"215",2014-02-02,201406,3550308,21.3882428571429,26.1207714285714,31.4374857142857,0,0.8262,3.0066,0.916771428571429,0.9182,0.919685714285714,40.1145857142857,68.5045571428571,90.1242428571428,10.0492428571429,7
"216",2014-02-09,201407,3550308,20.8680571428571,24.7116285714286,29.0581285714286,0.8851,13.439,42.2623,0.915714285714286,0.917385714285714,0.918871428571429,50.5136285714286,73.1031142857143,90.883,8.19007142857143,7
"217",2014-02-16,201408,3550308,18.5305857142857,21.3990857142857,25.3741714285714,2.5495,19.6995,60.8117,0.917571428571429,0.919028571428571,0.920271428571428,64.3142428571429,84.3273714285714,97.0329571428572,6.84358571428572,7
"218",2014-02-23,201409,3550308,20.2090571428571,23.6855857142857,28.1681428571429,2.2211,17.6533,60.1052,0.915642857142857,0.9172,0.918571428571428,59.1019142857143,79.9940857142857,95.2975571428571,7.95908571428571,7
"219",2014-03-02,201410,3550308,18.7454142857143,21.2476571428571,24.9712,3.0019,23.4731,68.8034,0.916785714285714,0.9181,0.919385714285714,70.4977857142857,87.0618142857143,97.0607142857143,6.22578571428571,7
"220",2014-03-09,201411,3550308,19.1591857142857,22.6299285714286,27.2607428571429,0.4278,12.5371,59.9081,0.917471428571429,0.918971428571429,0.920357142857143,59.605,82.6230857142857,97.8467857142857,8.10155714285714,7
"221",2014-03-16,201412,3550308,20.6056142857143,23.8689,28.2396714285714,0.0685,4.5424,16.0616,0.915914285714286,0.917414285714286,0.918757142857143,55.9027428571429,77.3157285714286,90.8036285714286,7.63405714285714,7
"222",2014-03-23,201413,3550308,16.9333,19.3578142857143,22.8365714285714,2.0322,10.1166,26.326,0.920357142857143,0.921842857142857,0.923185714285714,68.4907142857143,86.1456571428571,96.8533285714286,5.90327142857143,7
"223",2014-03-30,201414,3550308,18.6278285714286,21.0688142857143,24.8962,2.1596,18.7854,61.915,0.919214285714286,0.920528571428571,0.921885714285714,70.7292857142857,88.6262714285714,97.7747285714286,6.26837142857143,7
"224",2014-04-06,201415,3550308,17.9880714285714,22.0216857142857,26.9351285714286,0.1001,1.8145,8.6482,0.917142857142857,0.918814285714286,0.920185714285714,58.4180285714286,82.8182285714286,98.1431285714286,8.94705714285714,7
"225",2014-04-13,201416,3550308,17.2768571428571,19.6651,23.0425142857143,1.4836,16.1353,48.2914,0.918614285714286,0.920042857142857,0.9215,71.6032857142857,88.0424857142857,97.5160142857143,5.76565714285714,7
"226",2014-04-20,201417,3550308,16.6878428571429,18.7818428571429,21.8757142857143,1.4339,8.5047,26.5997,0.919071428571428,0.9202,0.921471428571429,70.8188,87.8919714285714,98.1027571428571,5.18787142857143,7
"227",2014-04-27,201418,3550308,13.7454285714286,17.2857142857143,22.0554857142857,0.4862,1.9613,6.1203,0.919671428571428,0.921757142857143,0.923628571428571,54.1868428571429,75.5902428571429,89.9576714285714,8.31005714285714,6
"228",2014-05-04,201419,3550308,15.6676714285714,19.4157,24.1072285714286,0.1337,2.6709,8.4597,0.919142857142857,0.920685714285714,0.922114285714286,52.9622285714286,80.3208857142857,98.0750428571429,8.43955714285714,7
"229",2014-05-11,201420,3550308,13.3997857142857,17.3562857142857,22.7063428571429,0.3606,1.7319,4.6157,0.920228571428572,0.9217,0.923328571428572,52.8029571428571,81.3278142857143,97.4112428571428,9.30655714285714,6
"230",2014-05-18,201421,3550308,15.4442428571429,18.3942428571429,22.7045857142857,2.6904,20.9226,60.9927,0.918057142857143,0.919671428571428,0.921257142857143,59.6585285714286,81.9424428571429,94.5045142857143,7.26034285714286,7
"231",2014-05-25,201422,3550308,12.6881142857143,15.0394285714286,18.2341285714286,0.8436,8.7735,28.0113,0.920385714285714,0.921742857142857,0.923242857142857,73.1645285714286,87.6120714285714,97.0405714285714,5.54601428571429,7
"232",2014-06-01,201423,3550308,13.1121428571429,16.8619428571429,21.9800714285714,0.1054,3.6891,12.1895,0.916085714285714,0.917214285714286,0.918657142857143,56.7224714285714,76.2019428571429,89.2641,8.86792857142857,5
"233",2014-06-08,201424,3550308,15.1317285714286,18.2860714285714,22.3190428571429,0.228,2.0205,6.5333,0.9218,0.923828571428571,0.925685714285714,60.3841571428571,78.7655428571428,91.6783571428572,7.18731428571429,6
"234",2014-06-15,201425,3550308,14.0141428571429,16.1594571428571,19.4463571428571,0.6873,4.6559,13.0076,0.924057142857143,0.925428571428571,0.9268,70.8083,88.7082714285714,97.4454285714286,5.43221428571429,7
"235",2014-06-22,201426,3550308,13.5419428571429,18.1787,24.4082285714286,0.0372,0.1726,0.8918,0.9207,0.922085714285714,0.923585714285714,46.5293428571429,73.5856428571429,89.5611714285714,10.8662857142857,2
"236",2014-06-29,201427,3550308,13.0813571428571,17.8956,23.6577285714286,0.1019,0.2069,0.5814,0.920685714285714,0.921742857142857,0.922857142857143,42.3796142857143,68.3972571428571,84.2748142857143,10.5763714285714,3
"237",2014-07-06,201428,3550308,14.3043,16.2549428571429,19.0218857142857,5.3413,30.3793,100.4679,0.923971428571429,0.925171428571429,0.926514285714286,71.4399857142857,85.2341285714286,94.6341428571428,4.71758571428571,6
"238",2014-07-13,201429,3550308,12.7525857142857,15.8007857142857,20.4776285714286,0.8116,1.4408,3.3734,0.9238,0.925342857142857,0.926571428571428,57.3108714285714,81.4752571428571,95.1485,7.72504285714286,7
"239",2014-07-20,201430,3550308,11.9670857142857,15.1442857142857,20.1458571428571,4.5411,10.4333,27.4521,0.9209,0.9227,0.924242857142857,58.6467714285714,78.5739,93.5549571428571,8.17877142857143,4
"240",2014-07-27,201431,3550308,11.9104571428571,15.3393,19.8527571428571,0.3961,3.1444,7.6975,0.924371428571429,0.926,0.927457142857143,62.2697714285714,83.6517,96.0561285714286,7.9423,5
"241",2014-08-03,201432,3550308,12.1005857142857,16.4608857142857,22.2871285714286,0.2539,3.4656,7.8314,0.922114285714286,0.924214285714286,0.925928571428572,47.3868428571429,71.6006285714286,89.9821571428571,10.1865428571429,4
"242",2014-08-10,201433,3550308,11.9637142857143,16.0128428571429,21.2985571428571,2.2756,9.6036,35.5028,0.922814285714286,0.924571428571429,0.926528571428571,56.3229714285714,77.6464857142857,91.9868142857143,9.33484285714286,5
"243",2014-08-17,201434,3550308,13.5494142857143,17.6079142857143,23.0539428571429,2.1722,5.7654,15.0223,0.922185714285714,0.923757142857143,0.925171428571429,55.6260857142857,82.3034142857143,97.3588428571428,9.50452857142857,6
"244",2014-08-24,201435,3550308,13.473,17.3602285714286,22.4805571428571,1.3552,6.8608,15.9047,0.918857142857143,0.920328571428572,0.921871428571429,52.4590142857143,71.9789571428571,86.2685571428571,9.00755714285714,5
"245",2014-08-31,201436,3550308,14.0407,17.6847714285714,23.3386,5.2251,15.0898,30.7414,0.918785714285714,0.920985714285714,0.923114285714286,56.5602571428571,80.9635142857143,95.5590428571429,9.2979,7
"246",2014-09-07,201437,3550308,15.1977714285714,19.9815285714286,26.5563714285714,0.0691,0.2657,0.6493,0.919842857142857,0.921571428571428,0.923171428571429,43.1895142857143,69.0621142857143,89.6644857142857,11.3586,5
"247",2014-09-14,201438,3550308,16.1053857142857,19.9835714285714,25.6392142857143,2.0971,6.5296,18.4822,0.917485714285714,0.919385714285714,0.921057142857143,50.9746142857143,75.6070285714286,93.1853285714286,9.53382857142857,7
"248",2014-09-21,201439,3550308,15.1605,18.3898857142857,22.7809142857143,2.4789,33.767,76.4816,0.918128571428571,0.919957142857143,0.921542857142857,65.5907142857143,83.4374428571429,95.6916714285714,7.62041428571429,7
"249",2014-09-28,201440,3550308,15.8878714285714,18.7616714285714,23.0841571428571,0.322,6.9487,27.1343,0.920971428571429,0.922742857142857,0.924528571428572,61.9032571428571,81.8025142857143,94.1722571428571,7.19628571428571,7
"250",2014-10-05,201441,3550308,13.6981,18.7335857142857,25.2778285714286,0.0017,0.102,0.4828,0.919928571428571,0.921642857142857,0.923285714285714,42.9452285714286,72.2789428571429,93.8775571428572,11.5797285714286,5
"251",2014-10-12,201442,3550308,18.0054,23.4108,30.6672714285714,0.0476,0.7539,2.9594,0.917728571428571,0.919557142857143,0.921214285714286,41.7182142857143,73.7024571428571,94.1552714285714,12.6618714285714,6
"252",2014-10-19,201443,3550308,16.518,19.7735857142857,24.6039285714286,1.6827,7.2958,21.527,0.9181,0.920114285714286,0.9216,59.0676142857143,79.8536571428571,93.1853142857143,8.08592857142857,7
